X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1274515.726389899849892,203705.94112454354763,667,16366,1274515.72639,203705.94112,490926,13,64453,GRDWM,BAILEY ST ON RP AND I5 BAILEY ST ON RP,5, ,NONE,-122.315054663422,47.5487931493728
1273797.11774916946888,264007.835586294531822,668,3308,1273797.11775,264007.83559,36464,13,226139,N-NW,6TH PL NE AND NE 117TH ST,0, ,NONE,-122.322689288512,47.7140411992625
1275949.880631372332573,261957.520576193928719,669,3572,1275949.88063,261957.52058,36505,13,226340,N-NW,14TH AVE NE AND NE NORTHGATE WAY,1, ,NONE,-122.313785851387,47.7085352184435
1264143.153195276856422,268886.578887283802032,670,2702,1264143.1532,268886.57889,35610,13,218303,NW,4TH AVE NW AND DEAD END 2,0, ,NONE,-122.362291103952,47.7268946153786
1276350.46456778049469,220846.391702100634575,671,12745,1276350.46457,220846.3917,30778,13,45708,CNTRL,18TH AVE S AND S DEARBORN ST,0, ,NONE,-122.308957453809,47.5958715115052
1251353.680926188826561,212602.577293649315834,672,14308,1251353.68093,212602.57729,166415,13,53653,SW,60TH AVE SW AND DEAD END,0, ,NONE,-122.409562079702,47.5719168865601
1259365.425190389156342,209799.68705078959465,673,15086,1259365.42519,209799.68705,31900,13,54327,SW,FAUNTLEROY WAY SW AND SW GENESEE W ST,1, ,NONE,-122.376884798525,47.5646795417308
1254233.071137130260468,251327.704501315951347,674,5868,1254233.07114,251327.7045,23843,13,1332,BLRD,34TH AVE NW AND NW 68TH ST,0, ,NONE,-122.401095609241,47.6782204572439
1259827.668262854218483,196511.980925172567368,675,17800,1259827.66826,196511.98093,34923,13,76509,DLRD,32ND AVE SW AND SW THISTLE ST,2, ,NONE,-122.373935465496,47.5282841098637
1271571.006770879030228,255575.244985654950142,676,4871,1271571.00677,255575.24499,37606,13,233745,NW,CORLISS AVE N AND DEAD END 2,0, ,NONE,-122.331063751108,47.6908093348598
1264844.867371991276741,233681.863075241446495,677,10472,1264844.86737,233681.86308,28570,13,34128,MGNL-QA,COMSTOCK ST AND QUEEN ANNE AVE N,2, ,NONE,-122.356609304654,47.6304385974654
1267304.51358251273632,240244.353961959481239,678,8949,1267304.51358,240244.35396,27042,13,22738,LKUN,BURKE GILMAN TRL AND N NORTHLAKE WAY,0, ,NONE,-122.347159357669,47.6485591318242
1261550.776616618037224,212211.06062126159668,679,14425,1261550.77662,212211.06062,32110,13,55613,SW,SW ADMIRAL SR WAY AND SW SPOKANE SR ST,2, ,NONE,-122.368229588352,47.5714088010336
1251893.670686736702919,212518.242957562208176,680,14338,1251893.67069,212518.24296,31695,13,53120,SW,58TH AVE SW AND HILLCREST AVE SW,3, ,NONE,-122.407368017566,47.5717160310596
1280684.801084220409393,219065.180820271372795,681,12983,1280684.80108,219065.18082,30692,13,45371,CNTRL,32ND AVE S AND S IRVING ST,0, ,NONE,-122.291257100813,47.5912156901637
1285802.236993461847305,251802.656181797385216,682,5746,1285802.23699,251802.65618,24834,13,7324,NE,51ST AVE NE AND NE 73RD ST,0, ,NONE,-122.273003790958,47.6812132716416
1254641.989153549075127,237796.282535448670387,683,9480,1254641.98915,237796.28254,27661,13,27542,MGNL-QA,32ND AVE W AND W SMITH N ST,3, ,NONE,-122.398319060593,47.6411547580218
1256284.114979237318039,244435.637678250670433,684,7869,1256284.11498,244435.63768,26502,13,20523,MGNL-QA,WILLIAMS AVE W AND W JAMESON ST,0, ,NONE,-122.392204732188,47.6594440769203
1275143.974198549985886,214887.564943999052048,685,13792,1275143.9742,214887.56494,31303,13,51321,GRDWM,15TH AVE S AND S LANDER ST,2, ,NONE,-122.313381923518,47.5794749416764
1257903.202340885996819,187543.054707989096642,686,19516,1257903.20234,187543.05471,38046,13,300451,SW,39TH PL SW AND DEAD END,0, ,NONE,-122.380993457316,47.5035949696749
1272246.698291584849358,238664.834472343325615,687,9239,1272246.69829,238664.83447,28292,13,30507,LKUN,YALE AVE E AND E EDGAR ST,0, ,NONE,-122.32698815797,47.6444944570715
1277458.103608921170235,227045.484700441360474,688,11772,1277458.10361,227045.4847,30147,13,41540,CNTRL,21ST AVE AND E UNION ST,2, ,NONE,-122.304949512157,47.6129212902698
1265176.67767633497715,270845.896905303001404,689,2466,1265176.67768,270845.89691,35587,13,218107,NW,1ST AVE NW AND NW 143RD ST,0, ,NONE,-122.358250298653,47.7323211977009
1264089.470507219433784,193781.315194383263588,690,18328,1264089.47051,193781.31519,34888,13,76333,DLRD,17TH AVE SW AND SW BARTON ST,0, ,NONE,-122.35646972361,47.5210320511268
1285886.948161542415619,209940.738442927598953,691,15048,1285886.94816,209940.73844,32578,13,59317,SE,51ST AVE S AND S DAKOTA ST,0, ,NONE,-122.269488707834,47.5664736845555
1267057.781806260347366,245471.454127311706543,692,7494,1267057.78181,245471.45413,25678,13,13742,LKUN-NW,LINDEN AVE N AND N 47TH ST,0, ,NONE,-122.348577683265,47.6628730680045
1254250.058785155415535,252042.788790047168732,693,5686,1254250.05879,252042.78879,23831,13,1317,BLRD,34TH AVE NW AND NW 71ST ST,0, ,NONE,-122.401085795729,47.6801813909879
1292367.657288178801537,185438.830449834465981,694,19947,1292367.65729,185438.83045,38438,13,317524,SE,CORNELL AVE S AND S 115TH ST,3, ,NONE,-122.241426217384,47.499641680116
1274938.731830328702927,258338.874812483787537,695,4248,1274938.73183,258338.87481,37504,13,233137,N,ROOSEVELT WAY NE AND NE 96TH ST,1, ,NONE,-122.317608624945,47.6985632192514
1276250.404407680034637,229831.893151298165321,696,11229,1276250.40441,229831.89315,29369,13,37731,E,17TH AVE E AND E THOMAS ST,2, ,NONE,-122.310061693263,47.6204953783794
1267334.275118544697762,243934.424237743020058,697,8008,1267334.27512,243934.42424,26958,13,22542,LKUN,AURORA AVE N AND N MOTOR PL,1, ,NONE,-122.347333144027,47.6586750564598
1269049.562672302126884,255525.509561613202095,698,4881,1269049.56267,255525.50956,37371,13,232355,NW,STONE AVE N AND N 85TH E ST,1, ,NONE,-122.341295729302,47.6905380301288
1260302.637607350945473,248268.40977817773819,699,6746,1260302.63761,248268.40978,25404,13,12527,BLRD,15TH AVE NW AND NW 57TH ST,1, ,NONE,-122.376213111383,47.670171431689
1262829.914409935474396,261148.814527362585068,700,3688,1262829.91441,261148.81453,36319,13,224735,BLRD,NW 106TH ST AND DEAD END 1,0, ,NONE,-122.366999415893,47.7056142649398
1267297.134382516145706,196361.38482902944088,701,17845,1267297.13438,196361.38483,34968,13,77251,DLRD,SW THISTLE ST AND DEAD END 3,0, ,NONE,-122.343695379863,47.528277223721
1272969.327412322163582,235505.642149105668068,702,10073,1272969.32741,235505.64215,28325,13,30714,LKUN,E HOWE ST AND DEAD END 1,0, ,NONE,-122.323809006238,47.6358736061201
1258966.552357971668243,206502.039687409996986,703,15732,1258966.55236,206502.03969,32782,13,61124,SW,SW DAWSON ST AND DEAD END 2,0, ,NONE,-122.378231982141,47.5556189481477
1283878.970943495631218,259453.37567763030529,704,4027,1283878.97094,259453.37568,37876,13,235518,N,44TH AVE NE AND NE 103RD PL,0, ,NONE,-122.281394450428,47.7020849713323
1286386.244162052869797,248942.657714873552322,705,6537,1286386.24416,248942.65771,26099,13,16110,NE,53RD AVE NE AND NE 62ND ST,0, ,NONE,-122.270416579871,47.6734039246582
1256455.989283412694931,194894.878331527113914,706,18120,1256455.98928,194894.87833,34764,13,75356,SW,CALIFORNIA AVE SW AND DEAD END 4 ,0, ,NONE,-122.387447956285,47.5236658884507
1281447.092540994286537,244723.719086542725563,707,7763,1281447.09254,244723.71909,26253,13,16742,NE,35TH AVE NE AND NE BLAKELEY ST,0, ,NONE,-122.290136716702,47.6615852360508
1273762.546229124069214,267224.666821584105492,708,2899,1273762.54623,267224.66682,35904,13,220453,N-NW,ROOSEVELT WAY NE AND NE 130TH S ST,1, ,NONE,-122.323082640647,47.722856586274
1278805.078586295247078,255238.091193318367004,709,4939,1278805.07859,255238.09119,37780,13,234757,NE,RAVENNA AVE NE AND NE 85TH ST,1, ,NONE,-122.30167024467,47.6902673662951
1255375.625762298703194,257127.692731246352196,710,4505,1255375.62576,257127.69273,37049,13,230736,BLRD,31ST AVE NW AND NW 90TH ST,0, ,NONE,-122.396936876226,47.6941814563807
1263243.097130358219147,244788.092590615153313,711,7740,1263243.09713,244788.09259,26602,13,21111,LKUN-BLRD,6TH AVE NW AND NW 44TH N ST,0, ,NONE,-122.364000029869,47.6607930629254
1286353.979202017188072,189109.972597599029541,712,19231,1286353.9792,189109.9726,38348,13,306853,SE,S RYAN ST AND DEAD END 3 ,0, ,NONE,-122.26602649773,47.5094000964862
1286789.661762475967407,195000.075131624937057,713,18096,1286789.66176,195000.07513,35433,13,81537,SE,SEWARD PARK AVE S AND WABASH AVE S,2, ,NONE,-122.264707195567,47.5255671925818
1259537.617958560585976,246958.351024836301804,714,7109,1259537.61796,246958.35102,25161,13,11313,BLRD,TALLMAN AVE NW AND NW IONE PL,0, ,NONE,-122.379210683455,47.6665385627706
1264664.355371817946434,192428.009336993098259,715,18565,1264664.35537,192428.00934,35059,13,77733,DLRD,15TH AVE SW AND SW ROXBURY ST,1, ,CITY,-122.354035335731,47.5173538661511
1265813.198892995715141,269527.090887948870659,716,2632,1265813.19889,269527.09089,35799,13,219532,NW,GREENWOOD AVE N AND N 137TH ST,1, ,NONE,-122.355558253567,47.7287409755176
1257917.547300904989243,199912.424064666032791,717,17146,1257917.5473,199912.42406,33806,13,68321,SW,39TH AVE SW AND SW OTHELLO N ST,0, ,NONE,-122.381942395982,47.5374994222383
1269560.467248827219009,229671.398559138178825,718,11259,1269560.46725,229671.39856,28801,13,35347,LKUN,JOHN ST AND TERRY AVE N,0, ,NONE,-122.337170456274,47.6197003230917
1256376.988195329904556,198538.75110325217247,719,17395,1256376.9882,198538.7511,33931,13,68752,SW,SW HOLDEN ST AND DEAD END 2 ,0, ,NONE,-122.388065560227,47.5336491236053
1257944.45546093583107,211835.328908875584602,720,14648,1257944.45546,211835.32891,31860,13,54150,SW,40TH AVE SW AND SW CHARLESTOWN W ST,0, ,NONE,-122.382805273403,47.5701808298839
1279204.671290695667267,221590.115222856402397,721,12649,1279204.67129,221590.11522,30611,13,45150,CNTRL,M L KING JR WAY S AND S KING ST,2, ,NONE,-122.297448999496,47.598059494521
1263447.54513056576252,207807.494024738669395,722,15447,1263447.54513,207807.49402,32925,13,62103,DLRD,21ST AVE SW AND 22ND AVE SW,2, ,NONE,-122.360193336579,47.5594422840906
1262275.969321370124817,266295.206084638834,723,2993,1262275.96932,266295.20608,35686,13,218737,NW,10TH AVE NW AND NW 125TH W ST,0, ,NONE,-122.369666061713,47.7196898949765
1266601.862957790493965,256255.264186352491379,724,4709,1266601.86296,256255.26419,37451,13,232728,NW,EVANSTON AVE N AND N 87TH ST,0, ,NONE,-122.351290659346,47.6924063369288
1282592.03231817483902,248555.649714469909668,725,6652,1282592.03232,248555.64971,26197,13,16515,NE,39TH AVE NE AND NE 60TH ST,0, ,NONE,-122.285784792386,47.6721478660861
1258415.337253421545029,217870.070931047201157,726,13230,1258415.33725,217870.07093,31012,13,48127,SW,SW HOLGATE ST AND DEAD END 2 ,0, ,NONE,-122.381389878937,47.5867476495167
1256311.167523264884949,195978.763132631778717,727,17898,1256311.16752,195978.76313,34790,13,75527,SW,TILLICUM RD SW AND SW CLOVERDALE ST,0, ,NONE,-122.388122598509,47.5266287244938
1265597.999404773116112,216818.466705977916718,728,46608,1265597.9994,216818.46671,31225,13,50504,GRDWM,13TH AVE SW AND SW FLORIDA ST,3, ,NONE,-122.352205744656,47.5842576061481
1280576.748604103922844,203952.969860792160034,729,16311,1280576.7486,203952.96986,160719,13,66858,GRDWM,33RD AVE S AND S JUNEAU ST,0, ,NONE,-122.290535318742,47.5497875155822
1273209.878836557269096,217144.680594310164452,730,13362,1273209.87884,217144.68059,31273,13,51254,GRDWM,AIRPORT WAY S AND S PLUM ST,1, ,NONE,-122.321393558114,47.5855594084943
1274608.391478002071381,236817.197478458285332,731,9754,1274608.39148,236817.19748,28234,13,30305,E,12TH AVE E AND E LYNN W ST,0, ,NONE,-122.317264698853,47.6395553794912
1288250.269763961434364,201500.988034293055534,732,16838,1288250.26976,201500.98803,34605,13,74104,SE,S OAKLAWN PL AND DEAD END,0, ,NONE,-122.259283975069,47.543460653573
1256460.644643411040306,195062.639227688312531,733,18091,1256460.64464,195062.63923,34723,13,75312,SW,CALIFORNIA AVE SW AND SW CONCORD ST,0, ,NONE,-122.387442829252,47.5241259675024
1257482.290724456310272,234903.469732493162155,734,10188,1257482.29072,234903.46973,27618,13,27454,MGNL-QA,W GARFIELD ST ACCESS RD AND W GARFIELD ST ON RP,0, ,NONE,-122.38656302509,47.6333835180171
1278231.898169711232185,257577.39922770857811,735,4409,1278231.89817,257577.39923,37741,13,234715,NE,23RD AVE NE AND NE 94TH ST,0, ,NONE,-122.304178624211,47.6966493619991
1265147.84388430416584,246568.211888432502747,736,7197,1265147.84388,246568.21189,25342,13,12343,NW,PALATINE AVE N AND N 51ST ST,0, ,NONE,-122.356415062443,47.6657758714868
1277078.808888524770737,224955.098778307437897,737,12122,1277078.80889,224955.09878,30182,13,41724,CNTRL,20TH AVE AND E JAMES ST,0, ,NONE,-122.306324782575,47.6071716751585
1280907.78476445376873,219456.384916678071022,738,12924,1280907.78476,219456.38492,35539,13,146719,CNTRL,33RD AVE S AND S JUDKINS ST,0, ,NONE,-122.290383621874,47.5922995570932
1272643.953459978103638,224880.331930235028267,739,12133,1272643.95346,224880.33193,29941,13,40739,E,CHERRY ST AND TERRY AVE,0, ,NONE,-122.324293584531,47.6067326228672
1271298.969138607382774,254789.911480858922005,740,5043,1271298.96914,254789.91148,24524,13,5508,NW,BAGLEY AVE N AND N 82ND ST,0, ,NONE,-122.33210600672,47.6886422463228
1271688.49515500664711,253479.320503517985344,741,5337,1271688.49515,253479.3205,24541,13,5530,NW,CORLISS AVE N AND N 77TH ST,0, ,NONE,-122.330421256437,47.685070749001
1256378.512163326144218,191967.406968519091606,742,18653,1256378.51216,191967.40697,37964,13,300105,SW,CALIFORNIA AVE SW AND SW 98TH ST,0, ,NONE,-122.387522196826,47.5156375973873
1259991.315751031041145,202486.357635289430618,743,16626,1259991.31575,202486.35764,34010,13,69508,DLRD,32ND AVE SW AND SW MORGAN ST,1, ,NONE,-122.373757226614,47.5446685133892
1286606.978626281023026,247638.982833534479141,744,6921,1286606.97863,247638.98283,26121,13,16138,NE,CONISTON RD NE AND DEAD END E,0, ,NONE,-122.269422040247,47.6698418387324
1264583.433515727519989,211461.496716484427452,745,14728,1264583.43352,211461.49672,32031,13,55258,DLRD,16TH AVE SW AND 17TH AVE SW,0, ,NONE,-122.355886557421,47.5695194282441
1277172.308536618947983,201930.697090730071068,746,16739,1277172.30854,201930.69709,34381,13,72509,GRDWM,23RD AVE S AND S WARSAW ST,0, ,NONE,-122.304162043499,47.5440669305627
1264093.707563236355782,247921.489585816860199,747,6828,1264093.70756,247921.48959,25294,13,12160,NW,3RD AVE NW AND NW 56TH ST,3, ,NONE,-122.360801304795,47.6694278593368
1289866.966853618621826,190153.988470673561096,748,19009,1289866.96685,190153.98847,38215,13,306141,SE,S COOPER ST AND DEAD END 2 ,0, ,NONE,-122.251892505521,47.5124401674724
1274822.110774219036102,207993.877128928899765,749,15392,1274822.11077,207993.87713,33061,13,64101,GRDWM,14TH AVE S AND S ANGELINE N ST,0, ,NONE,-122.314148343087,47.5605624792235
1256805.513763770461082,199869.413248613476753,750,17159,1256805.51376,199869.41325,33808,13,68324,SW,GATEWOOD RD SW AND GLENRIDGE WAY SW,0, ,NONE,-122.386439907699,47.5373200994328
1274832.273974224925041,243132.655788913369179,751,46061,1274832.27397,243132.65579,38448,13,23269,NE,NE 41ST ST AND DEAD END,0, ,NONE,-122.316850533807,47.6568777399853
1282386.21036596596241,233455.054499015212059,752,10521,1282386.21037,233455.0545,29414,13,38517,E,37TH AVE E AND E MADISON ST,2, ,NONE,-122.285463581695,47.6307465126349
1276593.885496035218239,230400.135839879512787,753,11132,1276593.8855,230400.13584,29357,13,37719,CNTRL-E,18TH AVE E AND E HARRISON ST,0, ,NONE,-122.308713357863,47.6220709829382
1280418.570043951272964,213707.35451078414917,754,14040,1280418.57004,213707.35451,31492,13,52339,SE,32ND AVE S AND S MOUNT BAKER WB BV,3, ,NONE,-122.291924315835,47.5765160653402
1269652.356144919991493,262130.463168367743492,755,3552,1269652.35614,262130.46317,36348,13,225311,NW,ASHWORTH AVE N AND N 110TH ST,0, ,NONE,-122.339373466632,47.7086742723178
1273127.92171648144722,234814.175908401608467,756,10225,1273127.92172,234814.17591,28281,13,30363,E,LAKEVIEW BV OFF RP AND E GARFIELD ST,5, ,NONE,-122.323111571054,47.6339867334142
1263874.336811006069183,205706.120582595467567,757,15930,1263874.33681,205706.12058,32950,13,62302,DLRD,19TH AVE SW AND SW BRANDON ST,0, ,NONE,-122.358296493069,47.5537057171117
1269250.423600509762764,224293.640089631080627,758,12223,1269250.4236,224293.64009,29617,13,39354,DWNTN,SPRING ST AND WESTERN AVE,2, ,CITY,-122.338001055637,47.6049434576457
1288154.367299869656563,189185.579893678426743,759,19199,1288154.3673,189185.57989,38230,13,306310,SE,RENTON AVE S AND S RYAN ST,2, ,CITY,-122.258748673083,47.5096989871397
1277967.815737441182137,246972.062384843826294,760,7102,1277967.81574,246972.06238,26036,13,15704,NE,22ND WR AVE NE AND 22ND AVE NE,3, ,NONE,-122.304427616002,47.667566482618
1265974.768685162067413,250298.546100258827209,761,6152,1265974.76869,250298.5461,24364,13,4753,NW,FRANCIS AVE N AND N 65TH ST,3, ,NONE,-122.353358748358,47.6760453454494
1254029.013024926185608,249584.78149151802063,762,6358,1254029.01302,249584.78149,25030,13,10119,BLRD,35TH AVE NW AND NW 61ST ST,0, ,NONE,-122.401779592571,47.673431855402
1265271.72126042842865,195756.280444398522377,763,17960,1265271.72126,195756.28044,35013,13,77524,DLRD,13TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.351843663961,47.5265093921431
1270852.478258147835732,249918.058163866400719,764,6247,1270852.47826,249918.05816,25471,13,13101,LKUN-NW,EAST GREEN LAKE WAY N AND N 64TH ST,2, ,CITY,-122.333532909157,47.67526482847
1264377.485611513257027,240983.624618723988533,765,8812,1264377.48561,240983.62462,26693,13,21327,MGNL-QA,W BERTONA ST AND W NICKERSON ST,1, ,NONE,-122.359091533322,47.6504269761039
1261860.905256941914558,198033.416062742471695,766,17507,1261860.90526,198033.41606,33991,13,69348,DLRD,26TH AVE SW AND SW CHICAGO CT,0, ,NONE,-122.365829848112,47.5325655679818
1280234.859835758805275,210629.80263563990593,767,14916,1280234.85984,210629.80264,32454,13,58301,SE,31ST AVE S AND S ANDOVER ST,0, ,NONE,-122.29243208143,47.5680709526956
1269242.945584505796432,231901.439393416047096,768,10832,1269242.94558,231901.43939,28744,13,35137,MGNL-QA,BROAD ST AND VALLEY ST,1, ,CITY,-122.338634551614,47.625795769183
1262771.540777876973152,266941.12352529168129,769,2933,1262771.54078,266941.12353,35679,13,218729,NW,9TH AVE NW AND NW 127TH ST,0, ,NONE,-122.36770547431,47.7214874144988
1287004.78137868642807,194890.732667520642281,770,18121,1287004.78138,194890.73267,35432,13,81535,SE,55TH AVE S AND WABASH AVE S,0, ,NONE,-122.263828431874,47.5252784481118
1276376.645943805575371,270555.974088996648788,771,2510,1276376.64594,270555.97409,35855,13,220105,N-NW,15TH AVE NE AND NE 143RD ST,1, ,CITY,-122.312724107793,47.7321258295127
1273491.951156854629517,223390.240152701735497,772,12376,1273491.95116,223390.24015,30399,13,44107,E,BROADWAY AND E FIR ST,2, ,NONE,-122.320739894193,47.6026932998377
1277920.383033394813538,207212.369544133543968,773,15564,1277920.38303,207212.36954,33215,13,65125,GRDWM,24TH PL S AND S FERDINAND ST,0, ,NONE,-122.301541683344,47.5585831113938
1262945.600298047065735,240322.403242036700249,774,8940,1262945.6003,240322.40324,26696,13,21330,MGNL-QA,6TH AVE W AND W DRAVUS ST,0, ,NONE,-122.364846413161,47.6485366347917
1272811.981364160776138,212100.764045149087906,775,14510,1272811.98136,212100.76405,32273,13,57221,GRDWM,I5 SB - W SEATTLE BR RP AND WEST SEATTLE BR WB,1, ,NONE,-122.322610080364,47.5717130431228
